ID_PELANGGAN,NAMA_PELANGGAN,NO_METER,DAYA,JML_LAMPU,TOTAL_DAYA,ALAMAT,DESA/KEL,KECAMATAN,KABUPATEN,LATITUDE,LONGITUDE
518013742817,PJL DN. NGULAN NGS,223007678,5500,41,1230,DESA NGADILUWIH RT 01 RW 01,Ngadiluwih,Ngasem,Bojonegoro,-7.25329,111.769814
518011682306,PJU DN. NGANTRU I NGS,2332434,5500,28,810,'DUSUN NGANTRU RT 05 RW 01,Ngantru,Ngasem,Bojonegoro,-7.224277,111.758493
518011682268,PJU DN. NGANTRU II NGS,2332435,1300,0,0,'DUSUN NGANTRU RT 15 RW 02,Ngantru,Ngasem,Bojonegoro,-7.219156,111.761442
24114091412,PJL DN. BESARAN NGS,24114091412,3500,27,810,DESA NGASEM RT 13 RW 05,Ngasem,Ngasem,Bojonegoro,-7.24573,111.757573
518011682284,PJU DN. BESARAN NGS,2332173,5500,28,840,DESA NGASEM RT 17 RW 06,Ngasem,Ngasem,Bojonegoro,-7.24714,111.754855
24114131614,PJL DN. LENGKONG NGS,24114131614,3500,27,810,DESA NGASEM RT 22 RW 07,Ngasem,Ngasem,Bojonegoro,-7.23854,111.768789
518011682180,PJU DN. NGASEM 1 NGS,2333004,5500,19,570,DESA NGASEM RT 08 RW 03,Ngasem,Ngasem,Bojonegoro,-7.24927,111.766393
518011681769,PJU DN. NGASEM 2 NGS,2332186,1300,0,0,DESA NGASEM RT 01 RW 01,Ngasem,Ngasem,Bojonegoro,-7.251452,111.769344
518011681950,PJU DN. LENGKONG NGS,2332248,5500,28,840,DESA NGASEM RT 20 RW 07,Ngasem,Ngasem,Bojonegoro,-7.241641,111.767712
518011682276,PJU DN. SAMBONG NGS,2332469,1300,0,0,DUSUN SAMBONG  RT 01 RW 01,Sambong,Ngasem,Bojonegoro,-7.2333,111.7679
518011682243,PJU DN. JETIS NGS,9258104,1300,0,0,DUSUN JETIS  RT 07 RW 04,Sambong,Ngasem,Bojonegoro,-7.2253,111.7650
518011682348,PJU DN. KLUMPANG NGS,8949227,5500,0,0,DUSUN KLUMPANG  RT 07 RW 02,Sendangharjo,Ngasem,Bojonegoro,-7.2659,111.7710
518011682355,PJU DN. TAWARAN NGS,2332185,5500,28,840,DUSUN TAWAM  RT 12 RW 04,Sendangharjo,Ngasem,Bojonegoro,-7.2612,111.7724
518011682330,PJU DN. SOKO NGS,151112905,1300,0,0,DUSUN SOKO  RT 18 RW 07,Sendangharjo,Ngasem,Bojonegoro,-7.2506,111.7768
518011682371,PJU DN. MUNDU NGS,2332190,1300,0,0,DUSUN MUNDU,Sendangharjo,Ngasem,Bojonegoro,-7.256112,111.778525
518050536348,PJU DN. BLIMBING NGS,2332284,4400,0,0,DUSUN BLIMBING RT 21 RW 02,Setren,Ngasem,Bojonegoro,-7.2930,111.7352
518050536276,PJU DN. JOMBOK NGS,2332140,7040,0,0,DUSUN JUMBOK RT 4 RW 02,Setren,Ngasem,Bojonegoro,-7.3035,111.7405
518050536268,PJU DN. PENCOL NGS,186157504,1300,0,0,DUSUN PENCOL,Setren,Ngasem,Bojonegoro,-7.2976,111.7308
518050536250,PJU DN. NGEMBAK NGS,2332147,1300,0,0,DUSUN NGOMBAK,Setren,Ngasem,Bojonegoro,-7.2914,111.7421
518011682036,PJU DN. KARANGANYAR NGS,8949606,1300,0,0,DUSUN KARANGANYAR,Setren,Ngasem,Bojonegoro,-7.3113,111.7421
518011682235,PJU DN. KEDUNGBUNDER NGS,2332436,4400,0,0,DUSUN TENGGER RT 06 RW 03,Tengger,Ngasem,Bojonegoro,-7.21281,111.764057
518011681976,PJU DN. PAREN NGS,2332447,1300,0,0,DUSUN PAREN RT 08 RW 04,Tengger,Ngasem,Bojonegoro,-7.201698,111.764909
518011681777,PJU DN. BLIMBING NGS,86700659442,1300,0,0,DUSUN BLIMBING  RT 11 RW 02,Trenggulunan,Ngasem,Bojonegoro,-7.2924,111.7644
518011682314,PJU DN. KRAJAN NGS,8949525,1300,0,0,DUSUN TRENGGULUNAN  RT 04 RW 01,Trenggulunan,Ngasem,Bojonegoro,-7.2833,111.7694
518011681992,PJU DN. RINGIN ANOM NGS,24114102148,1300,0,0,DUSUN RINGINANOM  RT 13 RW 03,Trenggulunan,Ngasem,Bojonegoro,-7.2824,111.7632
518011682010,PJU DN. WADANG 1 NGS,50902997464,4400,0,0,DUSUN WADANG RT 20 RW 06,Wadang,Ngasem,Bojonegoro,-7.1740,111.7806
51817250535,PJU DN. WADANG 2 NGS,8670079700,1300,0,0,DUSUN WADANG RT 30 RW 09,Wadang,Ngasem,Bojonegoro,-7.1798,111.7807
518011681984,PJU DN. MUNDU NGS,2332174,1300,0,0,DUSUN MUNDU RT 34 RW 10,Wadang,Ngasem,Bojonegoro,-7.1798,111.7807
518011682002,PJU DN. SRAWUN NGS,2332097,1300,0,0,DUSUN JRAWUN,Wadang,Ngasem,Bojonegoro,-7.1624,111.7877
518050538454,PJU DN. KEDUNG RINGIN NGR,86700659618,1300,0,0,DUSUN BANCER RT 08,Bancer,Ngraho,Bojonegoro,-7.2256,111.5749
518050538462,PJU DN. BANCER NGR,86700659651,1300,0,0,DUSUN KEDUNGRINGIN RT 03,Bancer,Ngraho,Bojonegoro,-7.2281,111.5791
518050538439,PJU DN. BLIMBINGGEDE 1 NGR ,6100352,2200,0,0,DUSUN BLIMBINGGEDE RT 04,Blimbinggede,Ngraho,Bojonegoro,-7.2568,111.5292
518051020772,PJL DN. BLIMBINGGEDE 2 NGR ,50905654332,4400,32,960,DUSUN BLIMBINGGEDE RT 05,Blimbinggede,Ngraho,Bojonegoro,-7.2569,111.5304
518050538447,PJU DN. SETREN NGR,6104286,1300,0,0,DUSUN BLIMBINGGEDE RT 06,Blimbinggede,Ngraho,Bojonegoro,-7.2590,111.5301
45330091597,PJL DN. NGAMPEL 1 NGR,45330091597,3500,27,810,DUSUN NGAMPEL  RT 25,Jumok,Ngraho,Bojonegoro,-7.2662,111.5441
518050538725,PJU DN. NGAMPEL 2 NGR,92528226,2200,0,0,DUSUN JUNOK  RT 25,Jumok,Ngraho,Bojonegoro,-7.2679,111.5446
518050538612,PJU DN. NGROWO NGR,2482200,1300,0,0,DUSUN NGROWO,Jumok,Ngraho,Bojonegoro,-7.254430,111.538576
518050538733,PJU DN. KETANGI NGR,8949668,1300,0,0,DUSUN KETANGI,Jumok,Ngraho,Bojonegoro,-7.273202,111.544380
518050538620,PJU DN. JUMOK NGR,9257792,1300,0,0,DUSUN JUMOK,Jumok,Ngraho,Bojonegoro,-7.258209,111.536208
518050538638,PJU DN. BANYUURIP NGR,182172940,5500,0,0,DUSUN BANYUURIP,Jumok,Ngraho,Bojonegoro,-7.262556,111.541831
518050538646,PJU DN. NGAMPON NGR,2482142,1300,0,0,DUSUN NGAMPON,Jumok,Ngraho,Bojonegoro,-7.251873,111.546045
518050538335,PJU DN. KALIREJO NGR,6100877,8800,0,0,DUSUN KALIREJO  RT 01,Kalirejo,Ngraho,Bojonegoro,-7.2511,111.5298
518050538717,PJU DN. GLAGAH NGR,186143999,1300,0,0,DUSUN PELANG  RT 14,Kalirejo,Ngraho,Bojonegoro,-7.2411,111.5288
518050538343,PJU DN. PETING NGR,6105185,5500,0,0,DUSUN PETING  RT 21,Kalirejo,Ngraho,Bojonegoro,-7.25130,111.5343
518050538575,PJU DN. KLEMPUN NGR,86700615334,1300,0,0,DUSUN KLEMPUN RT 05,Klempun,Ngraho,Bojonegoro,-7.2286,111.5844
518050538559,PJU DN. KAYEN NGR,86700616108,1300,0,0,DUSUN KAYEN RT 08,Klempun,Ngraho,Bojonegoro,-7.2262,111.5875
518050538567,PJU DN. PANDEAN NGR,150028096,1300,0,0,DUSUN PANDEAN RT 09,Klempun,Ngraho,Bojonegoro,-7.2267,111.5902
518050538405,PJU DN. MENDEG NGR,86700687076,1300,0,0,DUSUN MENDES  RT 19,Luwihaji,Ngraho,Bojonegoro,-7.2495,111.4866
518050538413,PJU DN. WERU NGR,86799687926,2200,0,0,DUSUN TAWANG RT 15,Luwihaji,Ngraho,Bojonegoro,-7.2552,111.4949
518050538392,PJU DN. KRAJAN NGR,86700687943,1300,0,0,DUSUN KRAJAN  RT 03,Luwihaji,Ngraho,Bojonegoro,-7.2515,111.4965
518050538421,PJU DN. TAWANG NGR,86700687663,1300,0,0,DUSUN TAWANG  RT 13,Luwihaji,Ngraho,Bojonegoro,-7.2538,111.4987
518050538526,PJU DN. KIRINGAN NGR,6700746706,8800,0,0,DUSUN KIRINGAN RT 09,Mojorejo,Ngraho,Bojonegoro,-7.2418,111.5163
518050538518,PJU DN. MOJOREJO NGR,6700746817,1300,0,0,DUSUN MOJOREJO RT 06,Mojorejo,Ngraho,Bojonegoro,-7.2419,111.5194
518050538500,PJU DN. KEDUK NGR,6700746865,5500,0,0,DUSUN KEDUK RT 04,Mojorejo,Ngraho,Bojonegoro,-7.2389,111.5236
518050538542,PJU DN. MANGKANG NGR,6700720546,3500,0,0,DUSUN MANGKANG RT 13,Mojorejo,Ngraho,Bojonegoro,-7.2439,111.5113
518050538534,PJU DN. ALASMALANG NGR,6700720546,1300,0,0,DUSUN ALAS MALANG RT 17,Mojorejo,Ngraho,Bojonegoro,-7.2534,111.5185
518050538263,PJU DN. GEMPOL NGR,6100441,3500,0,0,DUSUN GEMPOL RT 07,Nganti,Ngraho,Bojonegoro,-7.2566,111.5550
518050538248,PJU DN. JATI NGR,6100874,1300,0,0,DUSUN JATI RT 03,Nganti,Ngraho,Bojonegoro,-7.25300,111.5522
518050538222,PJU DN. NGANTI NGR,6100734,1300,0,0,DUSUN NGANTI RT 16,Nganti,Ngraho,Bojonegoro,-7.2656,111.5566
518050538230,PJU DN. BENDO NGR,6100889,1300,0,0,DUSUN BENDO RT 29,Nganti,Ngraho,Bojonegoro,-7.2817,111.5573
518050538271,PJU DN. JEDING 1 NGR,86700746079,1300,0,0,DUSUN JEDING RT 21,Nganti,Ngraho,Bojonegoro,-7.2691,111.5581
45330091546,PJL DN. JEDING 2 NGR,45330091546,3500,27,810,DUSUN NGANTI RT 06,Nganti,Ngraho,Bojonegoro,-7.2592,111.5557
518050538255,PJU DN. TUKBUNTUNG NGR,6100878,1300,0,0,DUSUN TUK BUNTUNG,Nganti,Ngraho,Bojonegoro,-7.248492,111.568922
518050538193,PJU DN. NGRAHO NGR,150046750,2200,0,0,DUSUN NGRAHO RT 06,Ngraho,Ngraho,Bojonegoro,-7.2585,111.5246
518050538185,PJU DN. PANDAN 1 NGR,6100769,1300,0,0,DUSUN PANDAN RT 02,Pandan,Ngraho,Bojonegoro,-7.2412,111.5599
518050538653,PJU DN. PANDAN 2 NGR,6100361,1300,0,0,DUSUN PANDAN RT 05,Pandan,Ngraho,Bojonegoro,-7.2387,111.5630
518050538488,PJU DN. KETAWANG NGR,161789538,1300,0,0,DUSUN KETAWANG RT 14,Payaman,Ngraho,Bojonegoro,-7.2116,111.5632
518050538470,PJU DN. PAYAMAN NGR,86700660633,1300,0,0,DUSUN PAYAMAN RT 04,Payaman,Ngraho,Bojonegoro,-7.2047,111.5534
518050538496,PJU DN. MERBONG NGR,9472376,1300,0,0,DUSUN MERBONG RT 07,Payaman,Ngraho,Bojonegoro,-7.2067,111.5584
518050538206,PJU DN. KELORAN NGR,86700688567,4400,0,0,DUSUN KELORAN  RT 10,Sugihwaras,Ngraho,Bojonegoro,-7.2562,111.5051
518050538661,PJU DN. SUGIHWARAS NGR,86700746726,8800,0,0,DUSUN SUGIHWARAS  RT 01,Sugihwaras,Ngraho,Bojonegoro,-7.2606,111.5038
518050538679,PJU DN. JURANG KRAPAK NGR,86700792576,1300,0,0,DUSUN JURANG  RT 15,Sugihwaras,Ngraho,Bojonegoro,-7.2706,111.4994
518050538301,PJU DN. DADAPAN NGR,86700643494,7700,0,0,DUSUN SUMBERAGUNG  RT 05,Sumberagung,Ngraho,Bojonegoro,-7.2605,111.5166
518050538297,PJU DN. BEGODO NGR,86799644499,4400,0,0,DUSUN BEGODO  RT 10,Sumberagung,Ngraho,Bojonegoro,-7.2595,111.5096
518050538319,PJU DN. NGIDUNG NGR,86700656492,2200,0,0,DUSUN NGIDUNG  RT 18,Sumberagung,Ngraho,Bojonegoro,-7.2499,111.5037
518050538327,PJU DN. WELANG NGR,86700643818,1300,0,0,DUSUN WELANG  RT 22,Sumberagung,Ngraho,Bojonegoro,-7.2473,111.5088
45330090431,PJL DN. BOGODO NGR,45330090431,5500,27,810,SUMBERAGUNG,Sumberagung,Ngraho,Bojonegoro,-7.2544,111.5093
518050538709,PJU DN. PRUWO NGR,6100871,1300,0,0,DUSUN PURWO  RT 11,Sumberarum,Ngraho,Bojonegoro,-7.2226,111.5446
518050538695,PJU DN. SUMBERARUM NGR,6100732,1300,0,0,DUSUN SUMBERARUM  RT 03,Sumberarum,Ngraho,Bojonegoro,-7.2181,111.5452
518050538289,PJU DN. KEDUNGBUNDER NGR,86104285,7700,0,0,DUSUN KEDUNGBUNDER  RT 18,Sumberarum,Ngraho,Bojonegoro,-7.2264,111.5573
518050538368,PJU DN. SEKARAN NGR,6100884,4400,0,0,DUSUN SEKARAN  RT 10,Tanggungan,Ngraho,Bojonegoro,-7.2376,111.5504
518050538376,PJU DN. KARANGTURI NGR,6105187,7040,0,0,DUSUN KARANGTURI  RT 06,Tanggungan,Ngraho,Bojonegoro,-7.2431,111.5504
518050538384,PJU DN. TANGGUNGAN NGR,6105173,7700,0,0,DUSUN TANGGUNGAN  RT 02,Tanggungan,Ngraho,Bojonegoro,-7.2445,111.5513
518050538350,PJU DN. NGORI NGR,6100885,1300,0,0,DUSUN TANGGUNGAN  RT 16,Tanggungan,Ngraho,Bojonegoro,-7.2363,111.5473
518050538583,PJU DN. MUWU NGR,50903000276,1300,0,0,DUSUN PINGGIRAN  RT 04,Tapelan,Ngraho,Bojonegoro,-7.2277,111.5320
518050538591,PJU DN. TAPELAN NGR,4220342924,1300,0,0,DUSUN PUTUK  RT 13,Tapelan,Ngraho,Bojonegoro,-7.2322,111.5404
518050538604,PJU DN. SAMBIGERANG NGR,2332489,2200,0,0,DUSUN TANGGUNGAN  RT 02,Tapelan,Ngraho,Bojonegoro,-7.2442,111.5379
518051026216,PJL DN. BANJARDOWO 1 PDG,50905843731,4400,32,960,DUSUN BARJARDOWO,BANJARJO,Padangan,Bojonegoro,-7.1680,111.6367
45330090422,PJL DN. BANJARDOWO 2  PDG,45330090422,3500,22,660,DUSUN KARANGGENG RT 07 RW 02,BANJARJO,Padangan,Bojonegoro,-7.1603,111.6344
50905857012,PJL DN. CENDONO 1 PDG,50905857012,4400,19,570,RT 09 RW 02,CENDONO,Padangan,Bojonegoro,-7.1759,111.6002
518050562499,PJU DN. CENDONO 2 PDG,50904813545,3500,,, RT 08 RW 02,CENDONO,Padangan,Bojonegoro,-7.1768,111.6037
518050562503,PJU DN. CENDONO 3 PDG,50904835142,3500,,,RT 03 RW 01,CENDONO,Padangan,Bojonegoro,-7.1751,111.6053
45330090416,PJL DN. DEMA'AN 1 PDG,45330090416,3500,31,930,DUSUN DENGOK RT 15 RW 03,Dengok,Padangan,Bojonegoro,-7.14818,111.60666
518050537636,PJU DN. DEMA'AN 2 PDG,86700648304,3500,,,RT 15 RW 03,Dengok,Padangan,Bojonegoro,-7.1480,111.6068
86700647821,PJL DN. DEMA'AN 3 PDG,86700647821,4400,24,720,RT 13 RW 02,Dengok,Padangan,Bojonegoro,-7.1466,111.6010
4518350495,PJU DN. DENGOK 1 PDG,4518350495,5500,10,300,RT 08 RW 02,Dengok,Padangan,Bojonegoro,-7.1483,111.6006
518051096156,PJL DN. DENGOK 2 PDG,45340231771,4400,18,540,RT 01 RW 01,Dengok,Padangan,Bojonegoro,-7.153400,111.60000
518050537827,PJU DN. DENGOK 3 PDG,56370148869,2200,,,DUSUN DENGOK,Dengok,Padangan,Bojonegoro,-7.152587,111.600153
518050534982,PJU DN. PAYUNG MGMY,2431517,1300,0,0,DUSUN PAYUNG RT 2 ,Geneng,Margomulyo,Bojonegoro,-7.278100,111.521700
518050534990,PJU DN. GENENG MGMY,9027164,5500,0,0,DUSUN PAYUNG ,Geneng,Margomulyo,Bojonegoro,-7.2792,111.5244
518050534933,PJU DN. SURYO MGMY,2332166,1300,0,0,DUSUN SURYO RT 01,Kalangan,Margomulyo,Bojonegoro,-7.3397,111.4689
518050534925,PJU DN. BAMBAN MGMY,184505462,1300,0,0,DUSUN MBANBAN RT 01,Kalangan,Margomulyo,Bojonegoro,-7.3293,111.4711
518050535000,PJU DN. BANDUNG MGMY,2467536,1300,0,0,DUSUN BANDUNG RT 03,Kalangan,Margomulyo,Bojonegoro,-7.3368,111.4551
518050534974,PJU DN. KALANGAN MGMY,246411,1300,0,0,DUSUN KALANGAN RT 02,Kalangan,Margomulyo,Bojonegoro,-7.3270,111.4574
518050534966,PJU DN. NGASEM MGMY,2467950,1300,0,0,DUSUN NGASEM RT 2,Margomulyo,Margomulyo,Bojonegoro,-7.3432,111.5066
518050534917,PJU DN. JEPANG MGMY,2431621,1300,0,0,DUSUN JEPANG  RT 2,Margomulyo,Margomulyo,Bojonegoro,-7.3314,111.4858
518050534958,PJU DN. JATIROTO MGMY,2467976,1300,0,0,DUSUN JATIROTO RT 2,Margomulyo,Margomulyo,Bojonegoro,-7.3512000000,111.4845
518050534909,PJU DN. KALIGEDE MGMY,,1300,0,0,DUSUN KALIGEDE,Margomulyo,Margomulyo,Bojonegoro,-7.331335,111.495157
518050535059,PJU DN. KEREN MGMY,86700658101,1300,0,0,DUSUN KEREN RT 01,Meduri,Margomulyo,Bojonegoro,-7.3311,111.5159
518050535018,PJU DN. KENONGODENGKOL MGMY,161820158,1300,0,0,DUSUN NODENGKO RT 01,Meduri,Margomulyo,Bojonegoro,-7.3026,111.5197
2431658,PJU DN. MOJOSARI MGMY,2431658,1300,0,0,DUSUN MOJOSARI RT 01,Sumberjo,Margomulyo,Bojonegoro,-7.3584000000,111.5047
518050535026,PJU DN. WATES MGMY,246798,1300,0,0,DUSUN WATES,Sumberjo,Margomulyo,Bojonegoro,-7.3640000000,111.5246
518050535075,PJU DN. PLUNTU MGMY,2431663,1300,0,0,DUSUN PLUNTU RT 02,Sumberjo,Margomulyo,Bojonegoro,-7.3271,111.5046
518050535034,PJU DN. BECOK MGMY,2431669,1300,0,0,DUSUN BECOK,Sumberjo,Margomulyo,Bojonegoro,-7.3666230000,111.533287
518050534941,PJU DN. BUNGKUL MGMY,2151519,1300,0,0,DUSUN BUNGKUL,Sumberjo,Margomulyo,Bojonegoro,-7.346711,111.510458
518050535067,PJU DN. SINGGIH MGMY,50903883291,1300,0,0,DUSUN SINGGIH,Sumberjo,Margomulyo,Bojonegoro,-7.3631100000,111.537468
518050535042,PJU DN. PIJI MGMY,2332427,5500,0,0,DUSUN PIJI,Sumberjo,Margomulyo,Bojonegoro,-7.328206,111.513358
DS. BLNRJ 1,DS. BALENREJO DSN. BALEN 1,2482134,1300,23,690,Ds. Balen Dsn. Balen RT 01/ RW 01,Balenrejo,Balen ,Bojonegoro,-7.165038,111.974898
DS. BLNRJ 2,DS. BALENREJO DSN. BALEN 2,2482185,5500,-,-,Ds. Balen Dsn. Balen RT 01/ RW 02,Balenrejo,Balen ,Bojonegoro,-7.157187,111.976784
518080454645,DS. BALENREJO DSN. BALEN 3,45340231500,1300,28,840,Ds. Balen Dsn. Balen RT 09/ RW 01,Balenrejo,Balen ,Bojonegoro,-7.189495,111.967575
518080451033,DS. BALENREJO DSN. BALEN 4,-,5500,27,810,Ds. Balen Dsn. Balen RT 01/ RW 02,Balenrejo,Balen ,Bojonegoro,-7.191648,111.968077
DS. BULAKLO 1,DS. BULAKLO DSN. SAMBIKEREP 1,50191320700,1300,-,-,Ds. Bulaklo Dsn. Sambikerep RT 03/RW01,Bulaklo,Balen ,Bojonegoro,-7.220789,111.981303
518011685480,DS. BULAKLO DSN. SAMBIKEREP 2,50191320700,1300,-,-,Ds. Bulaklo Dsn. Sambikerep RT 03/RW02,Bulaklo,Balen ,Bojonegoro,-7.216989,111.978662
518011747247,DS. BULU DS. NGANTULAN 1,6412466,1300,28,840,Ds. Bulu Dsn. Ngantulan  RT 18/RW05,Bulu,Balen ,Bojonegoro,-7.214439,111.967994
DS. KABUNAN 1,DS. KABUNAN DSN. BANJARTAL 1,2482107,5500,27,810,Ds. Kabunan Dsn.Banjartal RT 22/RW07,Kabunan ,Balen ,Bojonegoro,-7.204458,111.936427
518013745804,DS. KABUNAN DSN. BANJARTAL 2,223000632,4400,33,990,Ds. Kabunan Dsn.Banjartal RT 25/RW08,Kabunan ,Balen ,Bojonegoro,-7.204603,111.933722
DS. KDGBND 1,DS. KEDUNGBONDO 1 DSN. KEDUNG,2482017,3500,28,840,Ds. Kedungbondo Dsn. Kedung RT 15/RW02,Kedungbondo,Balen ,Bojonegoro,-7.165922,111.980778
DS. KDGBND 2,DS. KEDUNGBONDO 2 DSN. KEDUNG,2497933,2200,-,-,Ds. Kedungbondo Dsn. Kedung RT 18/RW03,Kedungbondo,Balen ,Bojonegoro,-7.164562,111.985016
518080427724,DS. KEDUNGBONDO 3 DSN. BESUKI,86700134376,3500,27,810,Ds. Kedungbondo Dsn. Besuki RT 01/RW 01,Kedungbondo,Balen ,Bojonegoro,-7.174253,111.982446
518011685648,DS. KEDUNGBONDO 4 DSN. BESUKI,2482044,3500,-,-,Ds. Kedungbondo Dsn. Besuki RT 01/RW 02,Kedungbondo,Balen ,Bojonegoro,-7.173745,111.981819
518080395420,DS. KEDUNGBONDO 5 DSN. GAMPENG,45220008052,5500,32,960,Ds. Kedungbondo Dsn. Gampeng RT 22/RW03,Kedungbondo,Balen ,Bojonegoro,-7.178799,111.989944
518011685622,DS. KEDUNGBONDO 6 DSN. GAMPENG,2431622,1300,-,-,Ds. Kedungbondo Dsn. Gampeng RT 27/RW 03,Kedungbondo,Balen ,Bojonegoro,-7.182940,111.983760
518011685735,DS. KEDUNGDOWO 1 DSN. TLUMBUNG,24311522,1300,-,-,Ds. Kedungdowo Dsn.Tlumbung,Kedungdowo,Balen ,Bojonegoro,-7.162551,111.965239
518011707465,DS. KEDUNGDOWO 2 DSN. SEMAMPIR,2431619,1300,-,-,Ds. Kedungdowo Dsn.Semampir RT 05/RW 02,Kedungdowo,Balen ,Bojonegoro,-7.160318,111.963073
518011685743,DS. KEDUNGDOWO 3 DSN. KEDUNGDOWO,2482147,1300,-,-,Ds. Kedungdowo Dsn.Kedungdowo RT 1/RW 01,Kedungdowo,Balen ,Bojonegoro,-7.161300,111.966661
DS. KDGDW 4,DS. KEDUNGDOWO 4 DSN. KUNIRAN,248249,2200,-,-,Ds. Kedungdowo Dsn. Kuniran RT 11/RW 04,Kedungdowo,Balen ,Bojonegoro,-7.177823,111.967741
518011685577,DS. KEMAMANG 1 DSN. NJETIS,12380135,5500,17,420,Ds. Kemamang Dsn. Njetis RT 08/RW 03,Kemamang,Balen ,Bojonegoro,-7.209484,111.9528299
518011685569,DS. KEMAMANG 2 DSN. KEMAMANG,2482091,2200,-,-,Ds. Kemamang Dsn. Kemamang RT 07/RW 02,Kemamang,Balen ,Bojonegoro,-7.213961,111.951610
DS. KEMAMANG 3,DS. KEMAMANG 3 DSN. KARANGLO,2482013,3500,-,-,Ds. Kemamang Dsn. Karanglo RT 03/RW 01,Kemamang,Balen ,Bojonegoro,-7.215177,111.958979
DS. KENEP 1,DS. KENEP 1 DSN. KENEP,2482004,1300,-,-,Ds. Kenep Dsn. Kenep RT 04/RW01,Kenep,Balen ,Bojonegoro,-7.165038,111.974898
DS. KENEP 2,DS. KENEP 2 DSN. KUNCI ,2482116,1300,-,-,Ds. Kenep Dsn. Kunci RT 11/RW 02,Kenep,Balen ,Bojonegoro,-7.229134,111.971642
DS. KENEP 3,DS. KENEP 3 DSN. KEPOH ,248208,3500,-,-,Ds. Kenep Dsn. Kepoh RT 18/RW 03,Kenep,Balen ,Bojonegoro,-7.235112,111.972529
518011685456,DS. MARGOMULYO 1 DSN. MABANG,2482108,5500,28,840,Ds. Margomulyo Dsn. Mabang,Margomulyo,Balen ,Bojonegoro,-7.193734,111.975744
518011686490,DS. MARGOMULYO 2 DSN. MABANG,223028527,1300,-,-,Ds. Margomulyo Dsn. Mabang RT 15/RW 02,Margomulyo,Balen ,Bojonegoro,-7.192068,111.974800
518011685464,DS. MARGOMULYO 3 DSN. MABANGCEPIT,6105774,5500,-,-,Ds. Margomulyo Dsn. Mabang Cepit RT 22/RW 02,Margomulyo,Balen ,Bojonegoro,-7.193499,111.985274
DS. MGL 4,DS. MARGOMULYO 4 DSN. MEDURI,4518172373,1300,-,-,Ds. Margomulyo Dsn. Medayun RT 06/RW 01,Margomulyo,Balen ,Bojonegoro,-7.189703,111.968837
518011685498,DS. MARGOMULYO 5 DSN. MEDAYUN,248210130,5500,-,-,Ds. Margomulyo Dsn. Medayun RT 04/RW 01,Margomulyo,Balen ,Bojonegoro,-7.186086,111.972429
DS. MGL 6,DS. MARGOMULYO 6 DSN. MEDAYUN,482063,1300,-,-,Ds. Margomulyo Dsn. Medayun RT 23/RW 01,Margomulyo,Balen ,Bojonegoro,-7.180410,111.975776
DS. MAYANGKAWIS 1,DS. MAYANGKAWIS 1 DSN. MAYANGKAWIS,2431639,7000,-,-,Ds. Mayangkawis Dsn. Mayangkawis RT 13/RW 02,Mayangkawis,Balen ,Bojonegoro,-7.239674,111.955993
518011685606,DS. MAYANGKAWIS 2 DSN. MBUBUK,2482042,7000,-,-,Ds. Mayangkawis Dsn. Mbubuk RT 07/RW 01,Mayangkawis,Balen ,Bojonegoro,-7.227798,111.959817
DS. MAYANGKAWIS 3,DS. MAYANGKAWIS 3 DSN. BUNGKAL,2482059,1300,-,-,Ds. Mayangkawis Dsn. Bungkal RT 01/RW 01,Mayangkawis,Balen ,Bojonegoro,-7.221540,111.958435
DS. MULYOAGUNG 1,DS. MULYOAGUNG 1 DSN. SAWIT,2482134,5500,20,600,Ds. Mulyoagung Dsn. Sawit RT 02/RW01,Mulyoagung,Balen ,Bojonegoro,-7.178148,111.950650
1518011701239,DS. MULYOAGUNG 2 DSN. SAWIT,-,1300,-,-,Ds. Mulyoagung Dsn. Sawit RT 02/RW01,Mulyoagung,Balen ,Bojonegoro,-7.178091,111.950676
DS. MULYOAGUNG 3,DS. MULYOAGUNG 3 DSN. KROMONG,10055287,3500,-,-,Ds. Mulyoagung Dsn. Kromong RT 05/RW 02,Mulyoagung,Balen ,Bojonegoro,-7.175413,111.952055
DS. MULYOAGUNG 4,DS. MULYOAGUNG 4 DSN. PANCOL,2482007,1300,-,-,Ds. Mulyoagung Dsn. Pancol RT 08/RW 03,Mulyoagung,Balen ,Bojonegoro,-7.175383,111.941559
DS. MULYOAGUNG 5,DS. MULYOAGUNG 5 DSN. TLOKO,192115348,2200,-,-,Ds. Mulyoagung Dsn. Tloko RT 11/RW 04,Mulyoagung,Balen ,Bojonegoro,-7.168216,111.940114
518013461097,DS. MULYOAGUNG 6 DSN. SAWIT,4519628185,5500,23,690,Ds. Mulyoagung Dsn. Sawit RT 01/RW 01,Mulyoagung,Balen ,Bojonegoro,-7.180343,111.949534
518011701247,DS. MULYOREJO 1 DSN. PELEM,2467896,2200,-,-,Ds. Mulyorejo Dsn. Pelem RT 03/RW 01,Mulyorejo,Balen ,Bojonegoro,-7.145545,111.948970
DS. MULYOREJO 2,DS. MULYOREJO 2 DSN. TARABAN,2482022,8800,-,-,Ds. Mulyorejo Dsn. Taraban  RT 07 /RW 02,Mulyorejo,Balen ,Bojonegoro,-7.136104,111.951365
